in s,C1 in V
-1.95151E-02,-1.567E-02
-1.95147E-02,-3.657E-02
-1.95144E-02,2.612E-02
-1.95141E-02,3.657E-02
-1.95137E-02,3.657E-02
-1.95134E-02,6.792E-02
-1.95131E-02,5.225E-03
-1.95127E-02,-5.225E-03
-1.95124E-02,-5.225E-03
-1.95121E-02,-1.567E-02
-1.95117E-02,-2.612E-02
-1.95114E-02,5.225E-03
-1.95111E-02,2.612E-02
-1.95107E-02,3.657E-02
-1.95104E-02,-1.567E-02
-1.95101E-02,-5.225E-03
-1.95097E-02,2.612E-02
-1.95094E-02,3.657E-02
-1.95091E-02,3.657E-02
-1.95087E-02,-2.612E-02
-1.95084E-02,-5.225E-03
-1.95081E-02,3.657E-02
-1.95077E-02,3.657E-02
-1.95074E-02,-5.225E-03
-1.95071E-02,-2.612E-02
-1.95067E-02,-5.225E-03
-1.95064E-02,4.702E-02
-1.95061E-02,-2.612E-02
-1.95057E-02,5.747E-02
-1.95054E-02,2.612E-02
-1.95051E-02,-3.657E-02
-1.95047E-02,3.657E-02
-1.95044E-02,4.702E-02
-1.95041E-02,-5.225E-03
-1.95037E-02,-5.225E-03
-1.95034E-02,3.657E-02
-1.95031E-02,3.657E-02
-1.95027E-02,-3.657E-02
-1.95024E-02,5.225E-03
-1.95021E-02,3.657E-02
-1.95017E-02,3.657E-02
-1.95014E-02,2.612E-02
-1.95011E-02,3.657E-02
-1.95007E-02,-5.225E-03
-1.95004E-02,-3.657E-02
-1.95001E-02,5.225E-03
-1.94998E-02,-3.657E-02
-1.94994E-02,-2.612E-02
-1.94991E-02,1.567E-02
-1.94988E-02,-5.225E-03
-1.94984E-02,-1.567E-02
-1.94981E-02,-2.612E-02
-1.94978E-02,-2.612E-02
-1.94974E-02,-5.225E-03
-1.94971E-02,3.657E-02
-1.94968E-02,3.657E-02
-1.94964E-02,7.837E-02
-1.94961E-02,3.657E-02
-1.94958E-02,-2.612E-02
-1.94954E-02,3.657E-02
-1.94951E-02,3.657E-02
-1.94948E-02,-1.567E-02
-1.94944E-02,5.225E-03
-1.94941E-02,-5.225E-03
-1.94938E-02,-5.225E-03
-1.94934E-02,2.612E-02
-1.94931E-02,-5.225E-03
-1.94928E-02,5.225E-03
-1.94924E-02,2.612E-02
-1.94921E-02,5.225E-03
-1.94918E-02,5.225E-03
-1.94914E-02,-1.567E-02
-1.94911E-02,-5.225E-03
-1.94908E-02,3.657E-02
-1.94904E-02,3.657E-02
-1.94901E-02,2.612E-02
-1.94898E-02,-5.225E-03
-1.94894E-02,3.657E-02
-1.94891E-02,-3.657E-02
-1.94888E-02,-5.225E-03
-1.94884E-02,1.567E-02
-1.94881E-02,2.612E-02
-1.94878E-02,-2.612E-02
-1.94874E-02,2.612E-02
-1.94871E-02,-5.225E-03
-1.94868E-02,-3.657E-02
-1.94864E-02,4.702E-02
-1.94861E-02,-5.225E-03
-1.94858E-02,3.657E-02
-1.94854E-02,-5.225E-03
-1.94851E-02,-5.225E-03
-1.94848E-02,3.657E-02
-1.94844E-02,5.225E-03
-1.94841E-02,-1.567E-02
-1.94838E-02,3.657E-02
-1.94834E-02,-5.225E-03
-1.94831E-02,3.657E-02
-1.94828E-02,3.657E-02
-1.94824E-02,5.225E-03
-1.94821E-02,5.225E-03
-1.94818E-02,3.657E-02
-1.94814E-02,4.702E-02
-1.94811E-02,5.225E-03
-1.94808E-02,3.657E-02
-1.94804E-02,-3.657E-02
-1.94801E-02,5.225E-03
-1.94798E-02,-5.225E-03
-1.94794E-02,5.225E-03
-1.94791E-02,2.612E-02
-1.94788E-02,3.657E-02
-1.94785E-02,5.225E-03
-1.94781E-02,-2.612E-02
-1.94778E-02,2.612E-02
-1.94775E-02,-5.225E-03
-1.94771E-02,3.657E-02
-1.94768E-02,4.702E-02
-1.94765E-02,3.657E-02
-1.94761E-02,5.225E-03
-1.94758E-02,3.657E-02
-1.94755E-02,5.225E-03
-1.94751E-02,-5.747E-02
-1.94748E-02,4.702E-02
-1.94745E-02,-3.657E-02
-1.94741E-02,-5.225E-03
-1.94738E-02,5.225E-03
-1.94735E-02,3.657E-02
-1.94731E-02,5.225E-03
-1.94728E-02,3.657E-02
-1.94725E-02,1.567E-02
-1.94721E-02,4.702E-02
-1.94718E-02,-1.567E-02
-1.94715E-02,-5.225E-03
-1.94711E-02,3.657E-02
-1.94708E-02,3.657E-02
-1.94705E-02,-5.225E-03
-1.94701E-02,-3.657E-02
-1.94698E-02,-5.225E-03
-1.94695E-02,5.225E-03
-1.94691E-02,-2.612E-02
-1.94688E-02,1.567E-02
-1.94685E-02,3.657E-02
-1.94681E-02,3.657E-02
-1.94678E-02,-1.567E-02
-1.94675E-02,-3.657E-02
-1.94671E-02,2.612E-02
-1.94668E-02,-5.225E-03
-1.94665E-02,5.747E-02
-1.94661E-02,1.567E-02
-1.94658E-02,-1.567E-02
-1.94655E-02,1.567E-02
-1.94651E-02,3.657E-02
-1.94648E-02,3.657E-02
-1.94645E-02,2.612E-02
-1.94641E-02,2.612E-02
-1.94638E-02,-1.567E-02
-1.94635E-02,5.225E-03
-1.94631E-02,-5.225E-03
-1.94628E-02,5.225E-03
-1.94625E-02,5.225E-03
-1.94621E-02,3.657E-02
-1.94618E-02,-1.567E-02
-1.94615E-02,2.612E-02
-1.94611E-02,-3.657E-02
-1.94608E-02,3.657E-02
-1.94605E-02,3.657E-02
-1.94601E-02,-1.567E-02
-1.94598E-02,2.612E-02
-1.94595E-02,-2.612E-02
-1.94591E-02,3.657E-02
-1.94588E-02,3.657E-02
-1.94585E-02,1.567E-02
-1.94582E-02,5.225E-03
-1.94578E-02,2.612E-02
-1.94575E-02,2.612E-02
-1.94572E-02,1.567E-02
-1.94568E-02,-3.657E-02
-1.94565E-02,4.702E-02
-1.94562E-02,3.657E-02
-1.94558E-02,-2.612E-02
-1.94555E-02,5.225E-03
-1.94552E-02,-5.225E-03
-1.94548E-02,5.747E-02
-1.94545E-02,-1.567E-02
-1.94542E-02,-3.657E-02
-1.94538E-02,3.657E-02
-1.94535E-02,3.657E-02
-1.94532E-02,5.225E-03
-1.94528E-02,5.225E-03
-1.94525E-02,-2.612E-02
-1.94522E-02,1.567E-02
-1.94518E-02,3.657E-02
-1.94515E-02,-5.225E-03
-1.94512E-02,-2.612E-02
-1.94508E-02,3.657E-02
-1.94505E-02,3.657E-02
-1.94502E-02,-5.225E-03
-1.94498E-02,-1.567E-02
-1.94495E-02,6.792E-02
-1.94492E-02,5.747E-02
-1.94488E-02,1.567E-02
-1.94485E-02,-5.225E-03
-1.94482E-02,1.567E-02
-1.94478E-02,-5.225E-03
-1.94475E-02,-1.567E-02
-1.94472E-02,2.612E-02
-1.94468E-02,3.657E-02
-1.94465E-02,2.612E-02
-1.94462E-02,-5.225E-03
-1.94458E-02,-1.567E-02
-1.94455E-02,3.657E-02
-1.94452E-02,-2.612E-02
-1.94448E-02,5.225E-03
-1.94445E-02,3.657E-02
-1.94442E-02,-1.567E-02
-1.94438E-02,3.657E-02
-1.94435E-02,1.567E-02
-1.94432E-02,2.612E-02
-1.94428E-02,3.657E-02
-1.94425E-02,3.657E-02
-1.94422E-02,3.657E-02
-1.94418E-02,2.612E-02
-1.94415E-02,-1.567E-02
-1.94412E-02,3.657E-02
-1.94408E-02,3.657E-02
-1.94405E-02,-2.612E-02
-1.94402E-02,-1.567E-02
-1.94398E-02,-1.567E-02
-1.94395E-02,-5.225E-03
-1.94392E-02,5.225E-03
-1.94388E-02,-2.612E-02
-1.94385E-02,2.612E-02
-1.94382E-02,2.612E-02
-1.94378E-02,5.225E-03
-1.94375E-02,-5.225E-03
-1.94372E-02,-3.657E-02
-1.94369E-02,3.657E-02
-1.94365E-02,-3.657E-02
-1.94362E-02,5.225E-03
-1.94359E-02,3.657E-02
-1.94355E-02,4.702E-02
-1.94352E-02,5.225E-03
-1.94349E-02,3.657E-02
-1.94345E-02,5.225E-03
-1.94342E-02,3.657E-02
-1.94339E-02,-1.567E-02
-1.94335E-02,1.567E-02
-1.94332E-02,3.657E-02
-1.94329E-02,5.225E-03
-1.94325E-02,-2.612E-02
-1.94322E-02,5.225E-03
-1.94319E-02,4.702E-02
-1.94315E-02,5.225E-03
-1.94312E-02,2.612E-02
-1.94309E-02,-3.657E-02
-1.94305E-02,5.225E-03
-1.94302E-02,3.657E-02
-1.94299E-02,3.657E-02
-1.94295E-02,1.567E-02
-1.94292E-02,-5.225E-03
-1.94289E-02,5.225E-03
-1.94285E-02,5.225E-03
-1.94282E-02,-5.747E-02
-1.94279E-02,-1.567E-02
-1.94275E-02,2.612E-02
-1.94272E-02,-1.567E-02
-1.94269E-02,3.657E-02
-1.94265E-02,3.657E-02
-1.94262E-02,3.657E-02
-1.94259E-02,-1.567E-02
-1.94255E-02,1.567E-02
-1.94252E-02,3.657E-02
-1.94249E-02,4.702E-02
-1.94245E-02,5.225E-03
-1.94242E-02,3.657E-02
-1.94239E-02,3.657E-02
-1.94235E-02,5.747E-02
-1.94232E-02,5.225E-03
-1.94229E-02,-5.225E-03
-1.94225E-02,-1.567E-02
-1.94222E-02,3.657E-02
-1.94219E-02,3.657E-02
-1.94215E-02,-5.225E-03
-1.94212E-02,2.612E-02
-1.94209E-02,4.702E-02
-1.94205E-02,-3.657E-02
-1.94202E-02,5.225E-03
-1.94199E-02,3.657E-02
-1.94195E-02,3.657E-02
-1.94192E-02,-4.702E-02
-1.94189E-02,1.567E-02
-1.94185E-02,-1.567E-02
-1.94182E-02,1.567E-02
-1.94179E-02,3.657E-02
-1.94175E-02,2.612E-02
-1.94172E-02,-5.225E-03
-1.94169E-02,2.612E-02
-1.94166E-02,5.225E-03
-1.94162E-02,5.225E-03
-1.94159E-02,5.225E-03
-1.94156E-02,-3.657E-02
-1.94152E-02,3.657E-02
-1.94149E-02,4.702E-02
-1.94146E-02,1.567E-02
-1.94142E-02,2.612E-02
-1.94139E-02,2.612E-02
-1.94136E-02,5.225E-03
-1.94132E-02,-1.567E-02
-1.94129E-02,-5.225E-03
-1.94126E-02,3.657E-02
-1.94122E-02,2.612E-02
-1.94119E-02,-1.567E-02
-1.94116E-02,6.792E-02
-1.94112E-02,3.657E-02
-1.94109E-02,3.657E-02
-1.94106E-02,-5.225E-03
-1.94102E-02,5.225E-03
-1.94099E-02,3.657E-02
-1.94096E-02,5.225E-03
-1.94092E-02,-1.567E-02
-1.94089E-02,-1.567E-02
-1.94086E-02,3.657E-02
-1.94082E-02,4.702E-02
-1.94079E-02,3.657E-02
-1.94076E-02,-1.567E-02
-1.94072E-02,1.567E-02
-1.94069E-02,5.225E-03
-1.94066E-02,1.567E-02
-1.94062E-02,5.747E-02
-1.94059E-02,-1.567E-02
-1.94056E-02,-1.567E-02
-1.94052E-02,-1.567E-02
-1.94049E-02,3.657E-02
-1.94046E-02,1.567E-02
-1.94042E-02,3.657E-02
-1.94039E-02,1.567E-02
-1.94036E-02,1.567E-02
-1.94032E-02,4.702E-02
-1.94029E-02,3.657E-02
-1.94026E-02,3.657E-02
-1.94022E-02,3.657E-02
-1.94019E-02,3.657E-02
-1.94016E-02,-5.225E-03
-1.94012E-02,3.657E-02
-1.94009E-02,3.657E-02
-1.94006E-02,3.657E-02
-1.94002E-02,5.225E-03
-1.93999E-02,1.567E-02
-1.93996E-02,-1.567E-02
-1.93992E-02,-1.567E-02
-1.93989E-02,-2.612E-02
-1.93986E-02,3.657E-02
-1.93982E-02,5.225E-03
-1.93979E-02,-3.657E-02
-1.93976E-02,3.657E-02
-1.93972E-02,-1.567E-02
-1.93969E-02,1.567E-02
-1.93966E-02,-2.612E-02
-1.93962E-02,-5.225E-03
-1.93959E-02,5.225E-03
-1.93956E-02,3.657E-02
-1.93953E-02,5.225E-03
-1.93949E-02,-1.567E-02
-1.93946E-02,5.225E-03
-1.93943E-02,2.612E-02
-1.93939E-02,-5.225E-03
-1.93936E-02,-1.567E-02
-1.93933E-02,3.657E-02
-1.93929E-02,-5.225E-03
-1.93926E-02,-3.657E-02
-1.93923E-02,-1.567E-02
-1.93919E-02,2.612E-02
-1.93916E-02,3.657E-02
-1.93913E-02,-5.225E-03
-1.93909E-02,-5.225E-03
-1.93906E-02,-5.225E-03
-1.93903E-02,5.747E-02
-1.93899E-02,-2.612E-02
-1.93896E-02,-1.567E-02
-1.93893E-02,1.567E-02
-1.93889E-02,5.225E-03
-1.93886E-02,3.657E-02
-1.93883E-02,-1.567E-02
-1.93879E-02,3.657E-02
-1.93876E-02,-5.225E-03
-1.93873E-02,5.225E-03
-1.93869E-02,-3.657E-02
-1.93866E-02,5.747E-02
-1.93863E-02,1.567E-02
-1.93859E-02,2.612E-02
-1.93856E-02,3.657E-02
-1.93853E-02,-2.612E-02
-1.93849E-02,1.567E-02
-1.93846E-02,-5.225E-03
-1.93843E-02,2.612E-02
-1.93839E-02,-5.225E-03
-1.93836E-02,-3.657E-02
-1.93833E-02,-1.567E-02
-1.93829E-02,5.747E-02
-1.93826E-02,3.657E-02
-1.93823E-02,2.612E-02
-1.93819E-02,5.747E-02
-1.93816E-02,3.657E-02
-1.93813E-02,-1.567E-02
-1.93809E-02,3.657E-02
-1.93806E-02,-5.225E-03
-1.93803E-02,-1.567E-02
-1.93799E-02,-2.612E-02
-1.93796E-02,4.702E-02
-1.93793E-02,2.612E-02
-1.93789E-02,3.657E-02
-1.93786E-02,2.612E-02
-1.93783E-02,-3.657E-02
-1.93779E-02,-2.612E-02
-1.93776E-02,1.567E-02
-1.93773E-02,3.657E-02
-1.93769E-02,5.747E-02
-1.93766E-02,-3.657E-02
-1.93763E-02,1.567E-02
-1.93759E-02,-3.657E-02
-1.93756E-02,-1.567E-02
-1.93753E-02,4.702E-02
-1.93750E-02,5.225E-03
-1.93746E-02,5.225E-03
-1.93743E-02,1.567E-02
-1.93740E-02,-2.612E-02
-1.93736E-02,2.612E-02
-1.93733E-02,3.657E-02
-1.93730E-02,3.657E-02
-1.93726E-02,-3.657E-02
-1.93723E-02,5.225E-03
-1.93720E-02,-3.657E-02
-1.93716E-02,1.567E-02
-1.93713E-02,1.567E-02
-1.93710E-02,-5.225E-03
-1.93706E-02,-3.657E-02
-1.93703E-02,3.657E-02
-1.93700E-02,5.225E-03
-1.93696E-02,4.702E-02
-1.93693E-02,5.225E-03
-1.93690E-02,-2.612E-02
-1.93686E-02,1.567E-02
-1.93683E-02,5.225E-03
-1.93680E-02,-1.567E-02
-1.93676E-02,-2.612E-02
-1.93673E-02,5.225E-03
-1.93670E-02,-1.567E-02
-1.93666E-02,5.225E-03
-1.93663E-02,-3.657E-02
-1.93660E-02,-3.657E-02
-1.93656E-02,-1.567E-02
-1.93653E-02,-1.567E-02
-1.93650E-02,1.567E-02
-1.93646E-02,1.567E-02
-1.93643E-02,2.612E-02
-1.93640E-02,1.567E-02
-1.93636E-02,3.657E-02
-1.93633E-02,3.657E-02
-1.93630E-02,3.657E-02
-1.93626E-02,2.612E-02
-1.93623E-02,2.612E-02
-1.93620E-02,2.612E-02
-1.93616E-02,4.702E-02
-1.93613E-02,-1.567E-02
-1.93610E-02,5.747E-02
-1.93606E-02,1.567E-02
-1.93603E-02,5.747E-02
-1.93600E-02,-1.567E-02
-1.93596E-02,3.657E-02
-1.93593E-02,-3.657E-02
-1.93590E-02,-1.567E-02
-1.93586E-02,3.657E-02
-1.93583E-02,2.612E-02
-1.93580E-02,5.225E-03
-1.93576E-02,5.225E-03
-1.93573E-02,3.657E-02
-1.93570E-02,1.567E-02
-1.93566E-02,5.225E-03
-1.93563E-02,-1.567E-02
-1.93560E-02,5.225E-03
-1.93556E-02,-5.225E-03
-1.93553E-02,1.567E-02
-1.93550E-02,-5.225E-03
-1.93546E-02,5.747E-02
-1.93543E-02,5.747E-02
-1.93540E-02,1.567E-02
-1.93537E-02,-2.612E-02
-1.93533E-02,-5.225E-03
-1.93530E-02,5.225E-03
-1.93527E-02,3.657E-02
-1.93523E-02,3.657E-02
-1.93520E-02,3.657E-02
-1.93517E-02,5.225E-03
-1.93513E-02,3.657E-02
-1.93510E-02,5.747E-02
-1.93507E-02,-1.567E-02
-1.93503E-02,1.567E-02
-1.93500E-02,5.225E-03
-1.93497E-02,5.225E-03
-1.93493E-02,6.792E-02
-1.93490E-02,-5.225E-03
-1.93487E-02,-2.612E-02
-1.93483E-02,-2.612E-02
-1.93480E-02,4.702E-02
-1.93477E-02,2.612E-02
-1.93473E-02,1.567E-02
-1.93470E-02,2.612E-02
-1.93467E-02,-3.657E-02
-1.93463E-02,-2.612E-02
-1.93460E-02,-5.225E-03
-1.93457E-02,3.657E-02
-1.93453E-02,-2.612E-02
-1.93450E-02,3.657E-02
-1.93447E-02,4.702E-02
-1.93443E-02,5.225E-03
-1.93440E-02,4.702E-02
-1.93437E-02,-3.657E-02
-1.93433E-02,5.747E-02
-1.93430E-02,3.657E-02
-1.93427E-02,-5.225E-03
-1.93423E-02,3.657E-02
-1.93420E-02,3.657E-02
-1.93417E-02,5.225E-03
-1.93413E-02,5.225E-03
-1.93410E-02,-1.567E-02
-1.93407E-02,3.657E-02
-1.93403E-02,5.225E-03
-1.93400E-02,-3.657E-02
-1.93397E-02,5.225E-03
-1.93393E-02,4.702E-02
-1.93390E-02,3.657E-02
-1.93387E-02,5.225E-03
-1.93383E-02,3.657E-02
-1.93380E-02,5.747E-02
-1.93377E-02,-2.612E-02
-1.93373E-02,3.657E-02
-1.93370E-02,4.702E-02
-1.93367E-02,-5.225E-03
-1.93363E-02,5.225E-03
-1.93360E-02,3.657E-02
-1.93357E-02,5.225E-03
-1.93353E-02,3.657E-02
-1.93350E-02,5.747E-02
-1.93347E-02,3.657E-02
-1.93343E-02,1.567E-02
-1.93340E-02,-1.567E-02
-1.93337E-02,5.747E-02
-1.93334E-02,-2.612E-02
-1.93330E-02,5.225E-03
-1.93327E-02,-1.567E-02
-1.93324E-02,-2.612E-02
-1.93320E-02,1.567E-02
-1.93317E-02,3.657E-02
-1.93314E-02,-3.657E-02
-1.93310E-02,3.657E-02
-1.93307E-02,2.612E-02
-1.93304E-02,1.567E-02
-1.93300E-02,-3.657E-02
-1.93297E-02,5.225E-03
-1.93294E-02,1.567E-02
-1.93290E-02,-5.225E-03
-1.93287E-02,4.702E-02
-1.93284E-02,-5.225E-03
-1.93280E-02,2.612E-02
-1.93277E-02,3.657E-02
-1.93274E-02,1.567E-02
-1.93270E-02,2.612E-02
-1.93267E-02,3.657E-02
-1.93264E-02,5.225E-03
-1.93260E-02,-2.612E-02
-1.93257E-02,5.225E-03
-1.93254E-02,3.657E-02
-1.93250E-02,2.612E-02
-1.93247E-02,-1.567E-02
-1.93244E-02,5.225E-03
-1.93240E-02,-3.657E-02
-1.93237E-02,3.657E-02
-1.93234E-02,5.225E-03
-1.93230E-02,5.225E-03
-1.93227E-02,3.657E-02
-1.93224E-02,3.657E-02
-1.93220E-02,-5.225E-03
-1.93217E-02,3.657E-02
-1.93214E-02,3.657E-02
-1.93210E-02,3.657E-02
-1.93207E-02,5.225E-03
-1.93204E-02,1.567E-02
-1.93200E-02,-2.612E-02
-1.93197E-02,-5.225E-03
-1.93194E-02,1.567E-02
-1.93190E-02,-5.225E-03
-1.93187E-02,2.612E-02
-1.93184E-02,-5.225E-03
-1.93180E-02,4.702E-02
-1.93177E-02,5.225E-03
-1.93174E-02,3.657E-02
-1.93170E-02,5.225E-03
-1.93167E-02,3.657E-02
-1.93164E-02,-3.657E-02
-1.93160E-02,5.225E-03
-1.93157E-02,3.657E-02
-1.93154E-02,4.702E-02
-1.93150E-02,4.702E-02
-1.93147E-02,5.225E-03
-1.93144E-02,-1.567E-02
-1.93140E-02,-5.225E-03
-1.93137E-02,3.657E-02
-1.93134E-02,1.567E-02
-1.93130E-02,3.657E-02
-1.93127E-02,-3.657E-02
-1.93124E-02,5.225E-03
-1.93121E-02,2.612E-02
-1.93117E-02,4.702E-02
-1.93114E-02,2.612E-02
-1.93111E-02,3.657E-02
-1.93107E-02,3.657E-02
-1.93104E-02,-2.612E-02
-1.93101E-02,3.657E-02
-1.93097E-02,-5.225E-03
-1.93094E-02,3.657E-02
-1.93091E-02,-1.567E-02
-1.93087E-02,-5.225E-03
-1.93084E-02,4.702E-02
-1.93081E-02,3.657E-02
-1.93077E-02,-5.225E-03
-1.93074E-02,-5.225E-03
-1.93071E-02,-2.612E-02
-1.93067E-02,-2.612E-02
-1.93064E-02,-3.657E-02
-1.93061E-02,-4.702E-02
-1.93057E-02,-2.612E-02
-1.93054E-02,-2.612E-02
-1.93051E-02,5.225E-03
-1.93047E-02,3.657E-02
-1.93044E-02,5.225E-03
-1.93041E-02,-3.657E-02
-1.93037E-02,5.225E-03
-1.93034E-02,1.567E-02
-1.93031E-02,-2.612E-02
-1.93027E-02,1.567E-02
-1.93024E-02,-2.612E-02
-1.93021E-02,5.225E-03
-1.93017E-02,3.657E-02
-1.93014E-02,5.225E-03
-1.93011E-02,3.657E-02
-1.93007E-02,5.225E-03
-1.93004E-02,1.567E-02
-1.93001E-02,2.612E-02
-1.92997E-02,1.567E-02
-1.92994E-02,3.657E-02
-1.92991E-02,3.657E-02
-1.92987E-02,-3.657E-02
-1.92984E-02,3.657E-02
-1.92981E-02,5.747E-02
-1.92977E-02,-5.225E-03
-1.92974E-02,-5.225E-03
-1.92971E-02,-1.567E-02
-1.92967E-02,3.657E-02
-1.92964E-02,3.657E-02
-1.92961E-02,3.657E-02
-1.92957E-02,3.657E-02
-1.92954E-02,2.612E-02
-1.92951E-02,2.612E-02
-1.92947E-02,3.657E-02
-1.92944E-02,3.657E-02
-1.92941E-02,3.657E-02
-1.92937E-02,3.657E-02
-1.92934E-02,5.225E-03
-1.92931E-02,3.657E-02
-1.92927E-02,1.567E-02
-1.92924E-02,3.657E-02
-1.92921E-02,1.567E-02
-1.92918E-02,-1.567E-02
-1.92914E-02,5.225E-03
-1.92911E-02,-5.225E-03
-1.92908E-02,1.567E-02
-1.92904E-02,1.567E-02
-1.92901E-02,-5.225E-03
-1.92898E-02,5.225E-03
-1.92894E-02,1.567E-02
-1.92891E-02,-5.225E-03
-1.92888E-02,5.225E-03
-1.92884E-02,-3.657E-02
-1.92881E-02,1.567E-02
-1.92878E-02,2.612E-02
-1.92874E-02,1.567E-02
-1.92871E-02,5.225E-03
-1.92868E-02,3.657E-02
-1.92864E-02,3.657E-02
-1.92861E-02,3.657E-02
-1.92858E-02,5.225E-03
-1.92854E-02,-5.225E-03
-1.92851E-02,5.225E-03
-1.92848E-02,3.657E-02
-1.92844E-02,4.702E-02
-1.92841E-02,5.225E-03
-1.92838E-02,4.702E-02
-1.92834E-02,-1.567E-02
-1.92831E-02,-5.225E-03
-1.92828E-02,1.567E-02
-1.92824E-02,3.657E-02
-1.92821E-02,1.567E-02
-1.92818E-02,1.567E-02
-1.92814E-02,3.657E-02
-1.92811E-02,3.657E-02
-1.92808E-02,2.612E-02
-1.92804E-02,3.657E-02
-1.92801E-02,5.747E-02
-1.92798E-02,3.657E-02
-1.92794E-02,-5.225E-03
-1.92791E-02,3.657E-02
-1.92788E-02,1.567E-02
-1.92784E-02,1.567E-02
-1.92781E-02,1.567E-02
-1.92778E-02,5.225E-03
-1.92774E-02,-1.567E-02
-1.92771E-02,3.657E-02
-1.92768E-02,3.657E-02
-1.92764E-02,2.612E-02
-1.92761E-02,1.567E-02
-1.92758E-02,1.567E-02
-1.92754E-02,-1.567E-02
-1.92751E-02,3.657E-02
-1.92748E-02,2.612E-02
-1.92744E-02,5.225E-03
-1.92741E-02,1.567E-02
-1.92738E-02,3.657E-02
-1.92734E-02,3.657E-02
-1.92731E-02,2.612E-02
-1.92728E-02,-2.612E-02
-1.92724E-02,-5.225E-03
-1.92721E-02,3.657E-02
-1.92718E-02,5.225E-03
-1.92714E-02,-5.225E-03
-1.92711E-02,4.702E-02
-1.92708E-02,2.612E-02
-1.92705E-02,4.702E-02
-1.92701E-02,3.657E-02
-1.92698E-02,4.702E-02
-1.92695E-02,3.657E-02
-1.92691E-02,4.702E-02
-1.92688E-02,5.225E-03
-1.92685E-02,-5.225E-03
-1.92681E-02,3.657E-02
-1.92678E-02,4.702E-02
-1.92675E-02,5.225E-03
-1.92671E-02,2.612E-02
-1.92668E-02,3.657E-02
-1.92665E-02,5.225E-03
-1.92661E-02,5.225E-03
-1.92658E-02,-5.225E-03
-1.92655E-02,-1.567E-02
-1.92651E-02,5.225E-03
-1.92648E-02,5.225E-03
-1.92645E-02,4.702E-02
-1.92641E-02,-3.657E-02
-1.92638E-02,-3.657E-02
-1.92635E-02,5.225E-03
-1.92631E-02,3.657E-02
-1.92628E-02,-1.567E-02
-1.92625E-02,1.567E-02
-1.92621E-02,5.225E-03
-1.92618E-02,-1.567E-02
-1.92615E-02,-5.225E-03
-1.92611E-02,3.657E-02
-1.92608E-02,4.702E-02
-1.92605E-02,1.567E-02
-1.92601E-02,-2.612E-02
-1.92598E-02,-4.702E-02
-1.92595E-02,3.657E-02
-1.92591E-02,3.657E-02
-1.92588E-02,2.612E-02
-1.92585E-02,5.747E-02
-1.92581E-02,5.225E-03
-1.92578E-02,5.225E-03
-1.92575E-02,-2.612E-02
-1.92571E-02,5.225E-03
-1.92568E-02,-2.612E-02
-1.92565E-02,3.657E-02
-1.92561E-02,5.225E-03
-1.92558E-02,4.702E-02
-1.92555E-02,3.657E-02
-1.92551E-02,5.225E-03
-1.92548E-02,5.225E-03
-1.92545E-02,-5.225E-03
-1.92541E-02,-2.612E-02
-1.92538E-02,-3.657E-02
-1.92535E-02,-1.567E-02
-1.92531E-02,3.657E-02
-1.92528E-02,5.225E-03
-1.92525E-02,-6.792E-02
-1.92521E-02,5.225E-03
-1.92518E-02,-5.225E-03
-1.92515E-02,4.702E-02
-1.92511E-02,-2.612E-02
-1.92508E-02,6.792E-02
-1.92505E-02,5.225E-03
-1.92502E-02,2.612E-02
-1.92498E-02,5.225E-03
-1.92495E-02,4.702E-02
-1.92492E-02,3.657E-02
-1.92488E-02,5.747E-02
-1.92485E-02,-2.612E-02
-1.92482E-02,3.657E-02
-1.92478E-02,-3.657E-02
-1.92475E-02,-5.225E-03
-1.92472E-02,3.657E-02
-1.92468E-02,-5.225E-03
-1.92465E-02,5.225E-03
-1.92462E-02,4.702E-02
-1.92458E-02,3.657E-02
-1.92455E-02,-5.225E-03
-1.92452E-02,2.612E-02
-1.92448E-02,1.567E-02
-1.92445E-02,3.657E-02
-1.92442E-02,5.225E-03
-1.92438E-02,5.225E-03
-1.92435E-02,5.747E-02
-1.92432E-02,4.702E-02
-1.92428E-02,-3.657E-02
-1.92425E-02,3.657E-02
-1.92422E-02,-1.567E-02
-1.92418E-02,5.225E-03
-1.92415E-02,3.657E-02
-1.92412E-02,-2.612E-02
-1.92408E-02,3.657E-02
-1.92405E-02,4.702E-02
-1.92402E-02,6.792E-02
-1.92398E-02,4.702E-02
-1.92395E-02,1.567E-02
-1.92392E-02,3.657E-02
-1.92388E-02,3.657E-02
-1.92385E-02,1.567E-02
-1.92382E-02,3.657E-02
-1.92378E-02,3.657E-02
-1.92375E-02,5.747E-02
-1.92372E-02,5.225E-03
-1.92368E-02,4.702E-02
-1.92365E-02,-5.225E-03
-1.92362E-02,5.225E-03
-1.92358E-02,5.225E-03
-1.92355E-02,3.657E-02
-1.92352E-02,4.702E-02
-1.92348E-02,6.792E-02
-1.92345E-02,6.792E-02
-1.92342E-02,-2.612E-02
-1.92338E-02,3.657E-02
-1.92335E-02,1.567E-02
-1.92332E-02,5.747E-02
-1.92328E-02,5.225E-03
-1.92325E-02,3.657E-02
-1.92322E-02,3.657E-02
-1.92318E-02,-5.225E-03
-1.92315E-02,4.702E-02
-1.92312E-02,5.225E-03
-1.92308E-02,-1.567E-02
-1.92305E-02,3.657E-02
-1.92302E-02,3.657E-02
